"id","available_since","inserted_at","expiry_month","expiry_year","masked_number","creditcard_identifier","schema_version"
"364","2025-01-20 19:29:37.610243","2025-01-20 19:29:37.610243","12","1969","4843508179490215694","cf50e33c-cad1-4de6-a449-61cb21ab521c","1"
"365","2025-01-18 10:50:50.668545","2025-01-18 10:50:50.668545","12","1969","6542040663459467","132d1123-094f-44ac-b810-a3c9ce0615f8","1"
"366","2025-01-09 21:23:59.526934","2025-01-09 21:23:59.526934","12","1969","4002112681866215480","43549cfa-790a-4dc9-b25b-ead2991a1190","1"
"367","2025-01-11 17:40:23.287856","2025-01-11 17:40:23.287856","12","1969","4235022086997695599","43ac39b4-d885-4784-8873-c2a40d1aac8d","1"
"368","2025-01-01 04:09:45.229447","2025-01-01 04:09:45.229447","12","1969","3586303905504571","a208ce0a-55d4-4a1e-b8b2-16254eb299d6","1"
"369","2025-01-21 20:24:19.985357","2025-01-21 20:24:19.985357","12","1969","213155554918347","20fb1f42-056b-46f3-958a-410685c27e80","1"
"370","2025-01-03 23:07:03.445408","2025-01-03 23:07:03.445408","12","1969","4969097861413000","379f3dc9-e2b3-4031-908e-006b50d4fb16","1"
"371","2025-01-01 07:51:08.785291","2025-01-01 07:51:08.785291","12","1969","2258998726655947","18a25675-7c14-409c-933b-14206c2d7c17","1"
"372","2025-01-05 04:06:58.291422","2025-01-05 04:06:58.291422","12","1969","3504330931831644","59a9c557-6c3f-472b-89a1-3fd2801559ed","1"
"373","2025-01-07 10:46:09.747010","2025-01-07 10:46:09.747010","12","1969","5308171890761338","caa898aa-105b-46c1-ab8d-b87ec21c80a9","1"
"374","2025-01-20 20:22:31.027217","2025-01-20 20:22:31.027217","12","1969","5403076760741639","517c9ca7-8b5b-4528-8659-a9037da57549","1"
"375","2025-01-11 06:02:08.691523","2025-01-11 06:02:08.691523","12","1969","4015106848532669","e94aa79c-c977-46f2-afcf-69bd713ba8a9","1"
"376","2025-01-15 10:31:21.624269","2025-01-15 10:31:21.624269","12","1969","213189751259650","c30ba282-aec2-4bea-bb15-fad60479af69","1"
"377","2025-01-21 07:58:56.221408","2025-01-21 07:58:56.221408","12","1969","4669224742054","8395bdcc-5c1e-4e4a-87e6-fb7b320856a0","1"
"378","2025-01-22 01:18:21.142501","2025-01-22 01:18:21.142501","12","1969","2297650288626997","bcd8a871-5078-4012-bc9f-a50595f2f845","1"
"379","2025-01-04 09:33:58.980541","2025-01-04 09:33:58.980541","12","1969","4764734981711361","7f041ef0-d6dd-4d60-9858-edf57ad45983","1"
"380","2025-01-12 10:59:50.115074","2025-01-12 10:59:50.115074","12","1969","676378702184","3d91d85d-7ec3-48b8-b463-7d17b6097693","1"
"381","2025-01-06 05:11:54.420168","2025-01-06 05:11:54.420168","12","1969","3578762568273677","f1411191-ba01-4e8f-8610-a7b992540865","1"
"382","2025-01-05 22:16:36.549593","2025-01-05 22:16:36.549593","12","1969","4358544744006286","49b5ea60-30a1-4d3f-aa70-2ae18c03e979","1"
"383","2025-01-18 16:07:06.998506","2025-01-18 16:07:06.998506","12","1969","5366839920286802","93053da8-a0d8-4840-8c88-b2c31f8c44ae","1"
"384","2025-01-03 05:57:13.150483","2025-01-03 05:57:13.150483","12","1969","4134887793597","667ecdd9-dffc-4510-9dae-ba61de3da54a","1"
"385","2025-01-08 19:25:46.704759","2025-01-08 19:25:46.704759","12","1969","5502177050271186","3fd4a6bb-3821-4684-9f41-5c837c051271","1"
"386","2025-01-18 04:09:13.197993","2025-01-18 04:09:13.197993","12","1969","639096886747","3c8fd489-d9d2-4323-b0c1-77f9cf283c55","1"
"387","2025-01-06 06:31:07.434183","2025-01-06 06:31:07.434183","12","1969","4067501835136014006","3789bf13-6fcb-47ed-a037-df08b1bbe427","1"
"388","2025-01-15 10:14:16.898562","2025-01-15 10:14:16.898562","12","1969","4512001806849031","08f8558c-4529-4654-8323-7af551b92d9c","1"
"389","2025-01-16 22:37:58.103508","2025-01-16 22:37:58.103508","12","1969","570263320014","dc2237f9-78ae-4980-abcb-296b6ad521d1","1"
"390","2025-01-02 22:10:38.794600","2025-01-02 22:10:38.794600","12","1969","4947422911051864","94bbd114-5409-422d-a56b-c5dd0a3f8af3","1"
"391","2025-01-14 03:02:08.569281","2025-01-14 03:02:08.569281","12","1969","3501753819448087","c5152931-557a-4e2a-9443-5929051ab990","1"
"392","2025-01-20 16:03:09.969411","2025-01-20 16:03:09.969411","12","1969","6507376024433855","9a7912ac-642c-4848-ac02-b14b6d08c183","1"
"393","2025-01-12 02:18:15.153553","2025-01-12 02:18:15.153553","12","1969","4015148109628752","8e08484d-3aa5-4dc2-b00d-e511da5f8963","1"
"394","2025-01-12 15:22:47.542751","2025-01-12 15:22:47.542751","12","1969","6541564276709035","ec0978d9-06de-49a0-92f1-3e9d68f9266d","1"
"395","2025-01-01 22:16:46.777798","2025-01-01 22:16:46.777798","12","1969","2490062410623840","2db28166-a034-45a6-a81e-214f2ca05cd7","1"
"396","2025-01-05 10:05:00.534129","2025-01-05 10:05:00.534129","12","1969","3513587014302848","d2a50514-c060-4d1d-8cbf-1ff77e4e0034","1"
"397","2025-01-18 02:49:48.863013","2025-01-18 02:49:48.863013","12","1969","213100224445156","56dc692a-961c-436e-8040-0c35d246d940","1"
"398","2025-01-17 12:41:21.511346","2025-01-17 12:41:21.511346","12","1969","060473786907","ee972c53-7c95-4d27-b542-c0e93d5517b3","1"
"399","2025-01-21 07:56:24.526437","2025-01-21 07:56:24.526437","12","1969","4507593539863756003","27250af7-bbca-44c8-b654-b124d578a122","1"
"400","2025-01-07 17:32:23.828946","2025-01-07 17:32:23.828946","12","1969","6511722649160999","ed410476-08e4-4edb-9d61-7e38da043fa5","1"
"401","2025-01-06 05:40:49.814674","2025-01-06 05:40:49.814674","12","1969","639053047267","10c7a0a3-3cb3-4d9e-809c-1ac3e8f3b1ad","1"
"402","2025-01-21 15:38:23.677540","2025-01-21 15:38:23.677540","12","1969","587064759620","f881ad18-e0ee-4c74-a67e-de7ba5fb55bf","1"
"403","2025-01-15 04:33:57.115424","2025-01-15 04:33:57.115424","12","1969","6565820899140102","6feb8351-14f8-4bf2-851e-28052b6e1c7f","1"
"404","2025-01-10 16:49:09.208890","2025-01-10 16:49:09.208890","12","1969","4232183064430","75492978-7c17-4139-af59-be3fb9f657f3","1"
"405","2025-01-10 07:30:19.386182","2025-01-10 07:30:19.386182","12","1969","2298522258755982","fec6cab5-9827-4399-9b74-f9609dec7621","1"
"406","2025-01-19 21:28:47.271090","2025-01-19 21:28:47.271090","12","1969","4097767912892866154","1173a7cd-ab16-4333-a08f-21dcd7b6389c","1"
"407","2025-01-08 22:57:19.755065","2025-01-08 22:57:19.755065","12","1969","30152816116050","118208ad-7fa3-4d0d-8213-1df1bcf4f486","1"
"408","2025-01-09 04:30:57.244732","2025-01-09 04:30:57.244732","12","1969","4157954638312","da7ff2d0-77a7-4781-8059-c2418fda9052","1"
"409","2025-01-22 01:33:32.729800","2025-01-22 01:33:32.729800","12","1969","180045124626232","fc9a740b-a439-4ab1-aec4-2f70e53330bb","1"
"410","2025-01-11 16:57:55.939689","2025-01-11 16:57:55.939689","12","1969","6576673158011556","794c7136-eced-48fe-97ee-8852da278184","1"
"411","2025-01-15 01:29:34.271117","2025-01-15 01:29:34.271117","12","1969","4670268122059359","535a316a-e9b5-4e54-841d-38dcf30509c4","1"
"412","2025-01-19 16:47:27.628687","2025-01-19 16:47:27.628687","12","1969","3555496933416995","bb8b135f-5c57-41e3-b13f-b16b03921328","1"
"413","2025-01-04 20:17:22.106483","2025-01-04 20:17:22.106483","12","1969","30384240944977","360c3140-002c-4928-b02b-150659bbb629","1"
"414","2025-01-16 07:00:27.477479","2025-01-16 07:00:27.477479","12","1969","6561740925300161","089f56c4-eeb8-4273-b6a5-af92faf7660e","1"
"415","2025-01-12 22:26:57.535813","2025-01-12 22:26:57.535813","12","1969","2708962159246000","6c11f02e-d4eb-4f0f-9d63-27a88c1a8f93","1"
"416","2025-01-01 01:28:45.955327","2025-01-01 01:28:45.955327","12","1969","4973327274460437","cdf24f6d-572c-4f2f-bdab-b9c011a20a0c","1"
"417","2025-01-01 17:15:05.310235","2025-01-01 17:15:05.310235","12","1969","503837286700","72b6afb4-a5fc-4269-9451-b0050f31c0e3","1"
"418","2025-01-08 23:05:11.456563","2025-01-08 23:05:11.456563","12","1969","4592246741233493","fdfe291e-0276-4d8d-877d-2a1a4063e733","1"
"419","2025-01-13 17:02:57.492530","2025-01-13 17:02:57.492530","12","1969","6011256957141676","34426edc-09fd-43ae-b493-bba26c41f3f4","1"
"420","2025-01-07 20:52:50.102905","2025-01-07 20:52:50.102905","12","1969","4791443169660765","848f7c97-3f9d-4a23-824b-70cf71f490c7","1"
"421","2025-01-13 15:35:19.460884","2025-01-13 15:35:19.460884","12","1969","4919788007960497","1ef644a7-6a41-45f4-84c4-9d14d9b53d6d","1"
"422","2025-01-19 21:50:14.770286","2025-01-19 21:50:14.770286","12","1969","3545664071480650","9b5f3b1a-9f96-4ebb-a633-6cd323f371fa","1"
"423","2025-01-21 22:29:49.065237","2025-01-21 22:29:49.065237","12","1969","3596038468334366","e7cbbe1c-9ebb-46d5-bd0e-657f01946fe6","1"
"424","2025-01-14 01:24:24.964478","2025-01-14 01:24:24.964478","12","1969","4238941604151","9e4e6582-a6e9-4c8a-8263-093c51b9f8f5","1"
"425","2025-01-05 19:02:57.959538","2025-01-05 19:02:57.959538","12","1969","378805841490507","1ba862dc-9052-47e0-b925-8a7d9d760bc7","1"
"426","2025-01-18 19:01:48.746989","2025-01-18 19:01:48.746989","12","1969","4581525352641336884","a2335341-2b82-4584-a2ac-e48f7f20167e","1"
"427","2025-01-08 12:32:42.650465","2025-01-08 12:32:42.650465","12","1969","379740098779733","a5c2a8a0-f5b4-45b4-81b4-fbedbde4d5f7","1"
"428","2025-01-20 11:15:42.390726","2025-01-20 11:15:42.390726","12","1969","6526002529240267","6646a189-ea30-42ed-aa12-a5528d40473f","1"
"429","2025-01-17 13:32:02.068662","2025-01-17 13:32:02.068662","12","1969","2273840433267759","29e61f2d-20fe-4bbf-83c3-2923be2068a5","1"
"430","2025-01-01 09:46:19.359077","2025-01-01 09:46:19.359077","12","1969","30339508334915","b6b6b800-3d1c-4ca0-a3bd-87b07b1ab886","1"
"431","2025-01-21 05:53:08.718986","2025-01-21 05:53:08.718986","12","1969","502008066727","e823eb1e-cf2e-4858-a050-98b6d39795c4","1"
"432","2025-01-23 05:21:41.973579","2025-01-23 05:21:41.973579","12","1969","4945465546729794","c4f629d9-c495-4bbd-a1b3-28bff2eca58c","1"
"433","2025-01-22 07:23:41.765709","2025-01-22 07:23:41.765709","12","1969","373921171418706","0892bbf9-6c07-4c6a-9125-e795b41fdfda","1"
"434","2025-01-03 06:55:19.195120","2025-01-03 06:55:19.195120","12","1969","38222551411768","6c90e3b2-d8a9-4da6-ad3d-548930c6c02b","1"
"435","2025-01-19 01:03:39.446129","2025-01-19 01:03:39.446129","12","1969","6539047986571808","2dbc9dc7-ac8f-45e4-ac66-2ccd341863c0","1"
"436","2025-01-21 09:45:44.744520","2025-01-21 09:45:44.744520","12","1969","30351284460384","de69b2f6-21c6-4f1b-bb19-8631fa1bf985","1"
"437","2025-01-04 17:12:30.827698","2025-01-04 17:12:30.827698","12","1969","3539180440709206","3efec1f0-2208-401d-980f-287d09f8f3b3","1"
"438","2025-01-10 20:59:34.658665","2025-01-10 20:59:34.658665","12","1969","5303042877392410","89555c9d-438d-4550-bd80-d191a50961b6","1"
"439","2025-01-12 20:19:19.002514","2025-01-12 20:19:19.002514","12","1969","213175976360456","a98ca60b-3664-4636-b963-8fe2e8dce8d7","1"
"440","2025-01-16 14:13:40.278598","2025-01-16 14:13:40.278598","12","1969","213159545612134","8d9a0b5b-335f-4149-bc09-5593193f00ab","1"
"441","2025-01-12 21:53:10.429497","2025-01-12 21:53:10.429497","12","1969","4294355919205","ddbfc32f-49db-401a-9454-4b04f34b918a","1"
"442","2025-01-18 15:36:37.346347","2025-01-18 15:36:37.346347","12","1969","4688410289910","132c9a5a-5e34-4cee-b43f-52f5f18c3819","1"
"443","2025-01-07 19:40:13.075637","2025-01-07 19:40:13.075637","12","1969","4869845307078903194","dbf5690d-5c3c-49f3-977d-438e14fb41bd","1"
"444","2025-01-17 00:28:56.468321","2025-01-17 00:28:56.468321","12","1969","4637519435210249972","100d9b58-ef50-499c-9482-3025ac8c0935","1"
"445","2025-01-15 21:11:52.502039","2025-01-15 21:11:52.502039","12","1969","342865438155205","6e0c8fcb-baea-4cca-975c-786b602c1a89","1"
"446","2025-01-17 01:51:50.937277","2025-01-17 01:51:50.937277","12","1969","4243050589292","4ba4cd19-6891-4239-8117-0cf32c83135f","1"
"447","2025-01-19 11:37:41.893815","2025-01-19 11:37:41.893815","12","1969","180012495402700","d40b82aa-16c0-4384-88f1-319212d7fe66","1"
"448","2025-01-11 17:59:53.452732","2025-01-11 17:59:53.452732","12","1969","30432405398206","076547ce-66d9-422d-be00-a308f1c9a050","1"
"449","2025-01-16 09:58:53.882545","2025-01-16 09:58:53.882545","12","1969","3529158540605070","9bb25878-ea0d-4936-9c05-336e94ee2f79","1"
"450","2025-01-02 19:04:02.929340","2025-01-02 19:04:02.929340","12","1969","3543543606043807","d67624b6-0143-4ccd-a7d1-4673d872e24d","1"
"451","2025-01-10 00:44:42.274968","2025-01-10 00:44:42.274968","12","1969","6567680857748744","7210adaf-b417-4338-b875-2307872a121f","1"
"452","2025-01-14 22:47:05.144008","2025-01-14 22:47:05.144008","12","1969","4118902944723475","b44cbb9e-40cb-4935-9f3a-f067341206ba","1"
"453","2025-01-09 03:14:05.884319","2025-01-09 03:14:05.884319","12","1969","2224827700327028","1b56b11d-9bac-4c0d-8dad-1e3ff55f1717","1"
"454","2025-01-14 00:34:26.137939","2025-01-14 00:34:26.137939","12","1969","180020553431461","271a15a9-9e71-4b45-9e9b-23e6246d4607","1"
"455","2025-01-13 23:14:30.635784","2025-01-13 23:14:30.635784","12","1969","30038547644314","89d7e472-1552-4210-8f12-0b7ea4804a94","1"
"456","2025-01-04 05:24:27.477456","2025-01-04 05:24:27.477456","12","1969","4346759254320886","c041d5c9-ccd4-4acd-b4ba-c848b453cf00","1"
"457","2025-01-22 14:32:13.888568","2025-01-22 14:32:13.888568","12","1969","38963207197505","64d4653e-1bc4-407d-abf3-6b564b6c0f64","1"
"458","2025-01-01 07:50:28.063797","2025-01-01 07:50:28.063797","12","1969","4043875615873326","050eb3d5-8c9b-43be-964c-cd726dababfe","1"
"459","2025-01-06 16:58:39.878270","2025-01-06 16:58:39.878270","12","1969","4252503278684","76a02548-1152-4d6c-ab30-75233a079db4","1"
"460","2025-01-09 18:27:54.441485","2025-01-09 18:27:54.441485","12","1969","213151836342364","c6717816-0b34-40a8-99c2-f2aa8957e3e4","1"
"461","2025-01-05 10:00:02.099471","2025-01-05 10:00:02.099471","12","1969","30429486689941","2822bac1-3019-4b78-ab43-b1db3e763521","1"
"462","2025-01-08 18:06:55.378163","2025-01-08 18:06:55.378163","12","1969","2221875747348039","3c0b4d92-3955-42a9-9bfa-67d18cc52d6f","1"
"463","2025-01-09 05:47:50.985021","2025-01-09 05:47:50.985021","12","1969","2248689691898827","2d14354c-88a4-443e-8e0e-5f4c5749f194","1"
"464","2025-01-16 06:50:56.806158","2025-01-16 06:50:56.806158","12","1969","676320398685","727caa5c-cf19-44a3-aaae-603f49d89f1a","1"
"465","2025-01-12 15:51:13.544221","2025-01-12 15:51:13.544221","12","1969","180064400829022","7ce31367-bd6e-4589-b4df-32dc9c0be5a9","1"
"466","2025-01-23 08:11:37.798352","2025-01-23 08:11:37.798352","12","1969","3590368272643512","34c19481-8fa7-4c50-8525-e054690264ff","1"
"467","2025-01-04 02:26:20.801222","2025-01-04 02:26:20.801222","12","1969","30247929069640","2b09044e-67bb-4744-b988-ef420faf3516","1"
"468","2025-01-16 03:15:31.586824","2025-01-16 03:15:31.586824","12","1969","4055786807598552519","51c0657c-aa07-4672-aa8c-dfc68e484563","1"
"469","2025-01-12 02:52:01.724644","2025-01-12 02:52:01.724644","12","1969","3563012301458756","69a964b6-3b80-40fa-9a8f-3aac41578ce1","1"
"470","2025-01-09 07:31:32.300558","2025-01-09 07:31:32.300558","12","1969","4187889474486282","e17f2948-9c29-48ad-a367-a9a9aa7a0dc7","1"
"471","2025-01-12 14:02:46.354040","2025-01-12 14:02:46.354040","12","1969","376730043601952","b9c901ac-df56-4cba-be85-2c39d39ac8b9","1"
"472","2025-01-03 06:04:05.242157","2025-01-03 06:04:05.242157","12","1969","2712515949971552","fd2e4507-8691-46d5-ba8d-450ea3b32b91","1"
"473","2025-01-08 06:45:09.009137","2025-01-08 06:45:09.009137","12","1969","501846899752","1c48ed5f-9108-4d78-a666-4adacf2e23c4","1"
"474","2025-01-03 12:13:45.646056","2025-01-03 12:13:45.646056","12","1969","4045987638581550","01c465d3-9c35-4ec0-8d82-dbf3260700db","1"
"475","2025-01-03 17:39:52.020400","2025-01-03 17:39:52.020400","12","1969","6011207176141682","c71b363e-62b7-44c5-b838-f4352a965f13","1"
"476","2025-01-17 09:53:15.676535","2025-01-17 09:53:15.676535","12","1969","675981517716","ee58d085-da0d-48f3-9278-bbb5e3fa5774","1"
"477","2025-01-21 14:48:48.656189","2025-01-21 14:48:48.656189","12","1969","580299568999","8cc7b9dc-5330-43fe-b50c-4cb1cf4f41ac","1"
"478","2025-01-12 12:21:55.246186","2025-01-12 12:21:55.246186","12","1969","4191629242879967208","5b39aa09-6dac-416d-a103-4726ef2bf707","1"
"479","2025-01-15 01:53:46.428017","2025-01-15 01:53:46.428017","12","1969","5451433123373090","6847097f-b89c-4a73-93ec-43fd55f2649e","1"
"480","2025-01-01 15:41:52.087545","2025-01-01 15:41:52.087545","12","1969","4345111334062099","7d84e2a3-564e-40cb-a877-801e85ab8f5f","1"
"481","2025-01-01 08:17:29.310177","2025-01-01 08:17:29.310177","12","1969","6011145747645916","18b1820f-d935-4b0e-ab6f-30244572309a","1"
"482","2025-01-06 18:06:13.966849","2025-01-06 18:06:13.966849","12","1969","572072646555","f0b335ce-7c0c-41ea-8e37-04e8d1e4f175","1"
"483","2025-01-14 13:58:55.358966","2025-01-14 13:58:55.358966","12","1969","6536919162901251","da6e6ff8-7caf-4a29-8405-f12bc65affa4","1"
"484","2025-01-04 04:42:47.173002","2025-01-04 04:42:47.173002","12","1969","4967032343575363058","c7b92338-d380-4444-8264-57d5abe650f8","1"
"485","2025-01-11 20:04:39.002820","2025-01-11 20:04:39.002820","12","1969","30382463489209","938184de-af5c-48c6-98a8-406295c7c3e5","1"
"486","2025-01-21 12:25:57.708380","2025-01-21 12:25:57.708380","12","1969","6514272357139519","d189270d-4432-4858-a982-ee2e6320d597","1"
"487","2025-01-14 11:25:28.195844","2025-01-14 11:25:28.195844","12","1969","4268370056922991438","f71fb793-5c87-42f4-9970-84a9a387a67b","1"
"488","2025-01-19 03:02:12.300209","2025-01-19 03:02:12.300209","12","1969","6011305438518398","90cf5b16-6c42-4af4-aca2-b6a890ad6dca","1"
"489","2025-01-11 00:33:41.411392","2025-01-11 00:33:41.411392","12","1969","4209197979589","0a50f883-6374-40a8-838b-9c4bec68af50","1"
"490","2025-01-21 17:20:20.896152","2025-01-21 17:20:20.896152","12","1969","4662339786096480","1bf25465-43bd-4b2b-af1b-da20e7a0eb20","1"
"491","2025-01-10 00:04:33.109664","2025-01-10 00:04:33.109664","12","1969","4051242363180470","dc3beecc-3447-4cd0-8056-6325783757d9","1"
"492","2025-01-09 14:15:46.947994","2025-01-09 14:15:46.947994","12","1969","38095583753252","c9290f68-581d-4653-8b81-24b5aeeaf25a","1"
"493","2025-01-14 23:11:17.306858","2025-01-14 23:11:17.306858","12","1969","3581803938222633","c120c206-9a98-49c8-82c3-d12678dcfa72","1"
"494","2025-01-04 03:12:45.222496","2025-01-04 03:12:45.222496","12","1969","676227692222","470a2fc1-1906-4495-a8a4-392af393e8f2","1"
"495","2025-01-13 03:57:19.340098","2025-01-13 03:57:19.340098","12","1969","4052669529643","aea3f068-8a25-486f-a33e-0e8ef405a235","1"
"496","2025-01-14 02:10:33.357358","2025-01-14 02:10:33.357358","12","1969","6597593384544268","6552298c-599d-4ccf-8b36-4eac1b44e495","1"
"497","2025-01-16 21:52:48.866821","2025-01-16 21:52:48.866821","12","1969","4383994445290913137","f07f00bd-b584-4fdc-8f12-257eee9073dd","1"
"498","2025-01-11 06:53:00.684124","2025-01-11 06:53:00.684124","12","1969","180004519606473","d9b891ff-c0ed-4cca-9e3c-89e5a02f6812","1"
"499","2025-01-12 19:04:06.272546","2025-01-12 19:04:06.272546","12","1969","4518541144020617","9242cd5d-0b5a-4a0c-9aca-aab516758e26","1"
"500","2025-01-17 09:17:14.094625","2025-01-17 09:17:14.094625","12","1969","4594931310659059757","1b0317d8-9f6b-48c5-ac77-7b6a1f1f44e1","1"
"501","2025-01-21 03:11:23.406072","2025-01-21 03:11:23.406072","12","1969","6594576465335980","49702841-ec62-468c-b301-83c945feb10b","1"
"502","2025-01-21 19:12:17.302563","2025-01-21 19:12:17.302563","12","1969","4769559564656643034","9ab44fb5-a2b1-48f4-8417-b7c09a309607","1"
"503","2025-01-09 01:13:41.519666","2025-01-09 01:13:41.519666","12","1969","348711623965350","7c1608ed-8f36-4835-b8cd-10709a093e4e","1"
"504","2025-01-13 17:13:36.744877","2025-01-13 17:13:36.744877","12","1969","2720002380994617","7e48fdc7-a8fe-4565-a2e9-d91afedd1b06","1"
"505","2025-01-21 01:23:07.268575","2025-01-21 01:23:07.268575","12","1969","6011047990485265","da94adbc-8185-446d-a654-2ea834b269c3","1"
"506","2025-01-22 17:01:21.701585","2025-01-22 17:01:21.701585","12","1969","180037135302747","f497a102-96ff-4ba7-abf0-d07787cd65b0","1"
"507","2025-01-22 15:10:48.409037","2025-01-22 15:10:48.409037","12","1969","346231575384577","4fb1c6f6-1343-4b1a-9956-f6d6b79f3666","1"
"508","2025-01-10 08:33:24.706698","2025-01-10 08:33:24.706698","12","1969","4864553968152","3bbfba27-f656-4e4f-8737-0b44d67eb11d","1"
"509","2025-01-19 14:08:05.911117","2025-01-19 14:08:05.911117","12","1969","3593512016656135","d1c4af05-087a-4979-be8d-ed36191c9fa3","1"
"510","2025-01-03 06:19:52.978945","2025-01-03 06:19:52.978945","12","1969","3524981066396617","badbeb7a-2fa9-4e95-8878-e25e3f62080a","1"
"511","2025-01-19 00:25:12.752838","2025-01-19 00:25:12.752838","12","1969","6011229356810399","37ffe624-fbfb-4a03-82d2-a1ec3874a873","1"
"512","2025-01-08 04:55:55.150127","2025-01-08 04:55:55.150127","12","1969","4400627279613","063e730d-0424-445f-8b35-a14e24c01ea3","1"
"513","2025-01-16 01:11:23.100405","2025-01-16 01:11:23.100405","12","1969","503824146354","95dd9be0-9842-40cb-8d13-fd68141a8146","1"
"514","2025-01-01 14:31:54.400619","2025-01-01 14:31:54.400619","12","1969","374464759964923","6d54f8c2-b197-4a4f-bd81-790a0fcb8f62","1"
"515","2025-01-08 19:25:39.400786","2025-01-08 19:25:39.400786","12","1969","4284881343734440","c184900a-7606-455d-963d-02a13a8fbb64","1"
"516","2025-01-14 01:22:32.017739","2025-01-14 01:22:32.017739","12","1969","4174074836318029532","9e861512-ae1f-4821-a5c6-2c0aea7f7bcb","1"
"517","2025-01-19 03:44:02.549551","2025-01-19 03:44:02.549551","12","1969","4462529370447238","482570c4-9838-4486-aee6-963546d3565e","1"
"518","2025-01-10 05:24:02.661155","2025-01-10 05:24:02.661155","12","1969","3573975222990024","5ef16c41-b35f-4832-984d-6442ecd0e182","1"
"519","2025-01-17 14:34:07.176734","2025-01-17 14:34:07.176734","12","1969","3582883003086641","0a0b2da0-87e6-4ee9-a953-b9d0db472c5c","1"
"520","2025-01-19 00:35:39.655489","2025-01-19 00:35:39.655489","12","1969","38481130818535","6cbdedc1-6378-4f73-ab32-9ba87a00deb9","1"
"521","2025-01-19 17:29:04.936685","2025-01-19 17:29:04.936685","12","1969","180079158735874","7b2e8c0e-22d4-4b51-97f2-b51b272a0082","1"
"522","2025-01-13 02:19:45.160188","2025-01-13 02:19:45.160188","12","1969","30300382067690","0fdfc86c-c8c9-49ee-a3b5-55a9f7fe4c90","1"
"523","2025-01-15 18:08:18.567515","2025-01-15 18:08:18.567515","12","1969","6527504954263564","1e19772f-18af-4b0d-906d-d4743a965498","1"
"524","2025-01-11 08:13:45.496354","2025-01-11 08:13:45.496354","12","1969","342025248614079","3b04ad5b-d77c-41bd-92df-cc85fd945a21","1"
"525","2025-01-10 00:52:39.537676","2025-01-10 00:52:39.537676","12","1969","4348508437321871501","7c2c01b2-f5ac-4bba-8f17-aeaeb42efadf","1"
"526","2025-01-03 11:40:11.973547","2025-01-03 11:40:11.973547","12","1969","213110223995655","909b3c87-45fe-4ede-b5c2-4ffe0819fa11","1"
"527","2025-01-06 15:04:52.357123","2025-01-06 15:04:52.357123","12","1969","341250254151219","d8e2b871-65df-4423-9058-4d13f9d2190d","1"
"528","2025-01-11 11:50:52.802385","2025-01-11 11:50:52.802385","12","1969","4019151568961181301","542ad1bf-a996-4c96-a946-7321dd66d385","1"
"529","2025-01-14 21:28:39.560620","2025-01-14 21:28:39.560620","12","1969","6011638852584995","4dd083c4-12e7-4446-81a2-022debcf53cd","1"
"530","2025-01-15 17:40:32.521377","2025-01-15 17:40:32.521377","12","1969","4201144893024139748","b7b207bb-426b-4c34-af3c-415790902735","1"
"531","2025-01-13 21:27:17.166254","2025-01-13 21:27:17.166254","12","1969","639055644483","fd986fda-c019-4f31-9b06-bec8ce29136a","1"
"532","2025-01-01 08:06:18.844713","2025-01-01 08:06:18.844713","12","1969","4516100599075496647","dafc06a7-c913-4aae-b19c-04a1e83dd173","1"
"533","2025-01-04 11:06:05.562103","2025-01-04 11:06:05.562103","12","1969","371191016985515","8d8bce0f-1069-429a-97d5-90b41b92fda9","1"
"534","2025-01-13 17:20:15.112450","2025-01-13 17:20:15.112450","12","1969","4037001956133","1512a5f9-5c26-415a-bf03-62cf85cae335","1"
"535","2025-01-14 02:22:21.687571","2025-01-14 02:22:21.687571","12","1969","4378477677867252889","50916974-d4de-4e61-8d6e-9748834f9887","1"
"536","2025-01-05 08:48:01.825194","2025-01-05 08:48:01.825194","12","1969","4317717325546","7346658d-1ebd-40ca-a835-67d933a8aefe","1"
"537","2025-01-11 01:18:10.530534","2025-01-11 01:18:10.530534","12","1969","4578588302903800","28a014b3-2beb-48a8-8174-a12270034ae9","1"
"538","2025-01-15 14:16:08.775753","2025-01-15 14:16:08.775753","12","1969","6011040939996443","77e3cc0b-38b3-46cc-a6f9-7b30c241c6d6","1"
"539","2025-01-04 07:36:51.236577","2025-01-04 07:36:51.236577","12","1969","4459304345878585","1f15450f-a1ef-45d7-b351-8cddfb2a6597","1"
"540","2025-01-11 20:47:09.892518","2025-01-11 20:47:09.892518","12","1969","30592550702823","0c8d1d84-6365-4e20-b252-8c56774d2769","1"
"541","2025-01-07 10:38:19.582587","2025-01-07 10:38:19.582587","12","1969","4059527356941330","ca95d2d8-0dc1-4a87-abfe-6f5efb8c0ba4","1"
"542","2025-01-08 13:17:50.279502","2025-01-08 13:17:50.279502","12","1969","3569491478861725","e961225e-8009-470d-9b87-e3a221ab1df8","1"
"543","2025-01-06 06:08:43.798609","2025-01-06 06:08:43.798609","12","1969","4056191220570909","91ef0ff6-1df7-4ab9-8160-0158efea6ea9","1"
"544","2025-01-20 20:40:09.723860","2025-01-20 20:40:09.723860","12","1969","30395417468129","fbc47034-1cac-4872-876b-bd6f269bb2be","1"
